"","site","ID","Aluminum.Tag","Code","Sex","leafN_t0","tillerN_t0","bottomLeafN_t0","Block","tillerN_t1","flowerN_t1","Phenology_t1","flowerLength1_t1","flowerLength2_t1","flowerLength3_t1","Tillering_t1","Moisture.Standard_t1","Moisture.High.Clay_t1","Max.Height_t1","Comments_t1","year","flowerN_t0","Phenology_t0","flowerLength1_t0","flowerLength2_t0","flowerLength3_t0","Tillering_t0","Moisture.Standard_t0","Moisture.High.Clay_t0","Max.Height_t0","Comments_t0","MaxWidth_t1","MaxLength_t1","MaxWidth_t0","MaxLength_t0","sum_widths","clone_area_t0","clone_area_t1","Longitude","Latitude","long.scaled","long.center","unique.block","flow_t1","pc_fn","surv_t1","delta.tiller","log_ratio","ploidy","symb","col"
"3111","woodward",131,24,"CWM","M",NA,14,NA,4,3,0,NA,NA,NA,NA,NA,NA,NA,NA,"",2017,1,"3",8.6,NA,NA,NA,NA,NA,NA,"",7,2,21,19,40,1253.49546878233,43.9822971502571,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.4",0,0,1,-11,-1.54044504094715,"low",24,"red"
"3112","woodward",296,69,"SSC","F",NA,0,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.12",NA,NA,0,0,NA,"low",21,"blue"
"3113","woodward",110,39,"HHC","F",4,1,2,7,0,NA,"",NA,NA,NA,NA,34.4,NA,NA,"",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.7",NA,NA,0,-1,NA,"high",21,"blue"
"3114","woodward",319,28,"SLR","M",NA,4,NA,5,3,0,NA,NA,NA,NA,NA,NA,NA,NA,"",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,"",9,1,4,1,4,12.5663706143592,28.2743338823081,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.5",0,0,1,-1,-0.287682072451781,"low",24,"red"
"3115","woodward",98,15,"HHC","F",4,1,2,3,4,0,"",NA,NA,NA,1,22.1,NA,NA,"",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.3",0,0,1,3,1.38629436111989,"high",21,"blue"
"3116","woodward",4,7,"QLP","F",2,1,0,2,0,NA,"",NA,NA,NA,NA,22.5,NA,NA,"",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.2",NA,NA,0,-1,NA,"low",21,"blue"
"3117","woodward",355,66,"SSC","M",NA,0,NA,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2016,NA,"",NA,NA,NA,NA,36.2,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.11",NA,NA,0,0,NA,"low",24,"red"
"3118","woodward",350,82,"SSC","M",9,2,3,14,0,NA,"",NA,NA,NA,NA,17,NA,NA,"",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.14",NA,NA,0,-2,NA,"low",24,"red"
"3119","woodward",365,17,"LAR","F",NA,0,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2016,NA,"",NA,NA,NA,NA,22.5,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.3",NA,NA,0,0,NA,"low",21,"blue"
"3120","woodward",87,34,"LLELA","F",NA,7,NA,6,30,3,"3",9.2,9.7,9.7,NA,NA,NA,NA,"",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,"",38,21,12,1,12,37.6991118430775,2506.99093756465,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.6",1,0.1,1,23,1.45528723260684,"high",21,"blue"
"3121","woodward",67,72,"CWM","M",NA,NA,NA,12,14,4,"4",6.6,6.4,8.1,NA,NA,NA,NA,"",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,"could not find plant",21,10,NA,NA,NA,NA,659.734457253857,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.12",1,0.285714285714286,1,NA,NA,"low",24,"red"
"3122","woodward",5,21,"QLP","F",NA,12,NA,4,18,1,"5",6.9,NA,NA,NA,NA,NA,NA,"flower falling apart, may underestimate length",2017,1,"3",7.4,NA,NA,NA,NA,NA,NA,"",35,12,18,12,30,678.584013175395,1319.46891450771,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.4",1,0.0555555555555556,1,6,0.405465108108164,"low",21,"blue"
"3123","woodward",215,62,"QLP","M",NA,0,NA,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2016,NA,"",NA,NA,NA,NA,31.9,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.11",NA,NA,0,0,NA,"low",24,"red"
"3124","woodward",25,78,"QLP","M",NA,9,NA,13,26,2,NA,NA,NA,NA,NA,NA,NA,NA,"flowers snapped/chewed off",2016,0,"",NA,NA,NA,0,24.8,NA,NA,"",32,13,NA,NA,NA,NA,1306.90254389335,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.13",1,0.0769230769230769,1,17,1.06087196068526,"low",24,"red"
"3125","woodward",107,23,"CWM","F",NA,0,NA,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2016,NA,"",NA,NA,NA,NA,25,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.4",NA,NA,0,0,NA,"low",21,"blue"
"3126","woodward",68,4,"HHC","M",NA,0,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2016,NA,"",NA,NA,NA,NA,24.6,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.1",NA,NA,0,0,NA,"high",24,"red"
"3127","woodward",368,63,"SLR","F",NA,0,NA,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.11",NA,NA,0,0,NA,"low",21,"blue"
"3128","woodward",376,84,"SLR","M",NA,4,NA,14,6,0,NA,NA,NA,NA,NA,NA,NA,NA,"",2016,1,"4",4.3,NA,NA,1,18.9,NA,NA,"Flower snapped in half and gone ",23,13,NA,NA,NA,NA,939.336203423348,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.14",0,0,1,2,0.405465108108164,"low",24,"red"
"3129","woodward",373,64,"SLR","M",4,1,0,11,1,0,"",NA,NA,NA,0,31.1,NA,NA,"Hard to call tillering, original location unclear; needs plastic tag ",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.11",0,0,1,0,0,"low",24,"red"
"3130","woodward",131,24,"CWM","M",NA,3,NA,4,14,1,"3",8.6,NA,NA,NA,NA,NA,NA,"",2016,0,"",NA,NA,NA,1,22.1,NA,NA,"Plastic tag replaced ",21,19,NA,NA,NA,NA,1253.49546878233,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.4",1,0.0714285714285714,1,11,1.54044504094715,"low",24,"red"
"3131","woodward",211,22,"QLP","M",NA,0,NA,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2016,NA,"",NA,NA,NA,NA,26.4,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.4",NA,NA,0,0,NA,"low",24,"red"
"3132","woodward",17,36,"HHC","M",NA,0,NA,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.6",NA,NA,0,0,NA,"high",24,"red"
"3133","woodward",293,67,"LAR","F",13,8,1,12,0,NA,"",NA,NA,NA,NA,34.4,NA,NA,"",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.12",NA,NA,0,-8,NA,"low",21,"blue"
"3134","woodward",40,2,"QLP","M",NA,0,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.1",NA,NA,0,0,NA,"low",24,"red"
"3135","woodward",107,23,"CWM","F",NA,0,NA,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.4",NA,NA,0,0,NA,"low",21,"blue"
"3136","woodward",377,76,"LLELA","M",NA,2,NA,13,2,0,NA,NA,NA,NA,NA,NA,NA,NA,"",2017,0,"0",NA,NA,NA,NA,NA,NA,NA,"",0,0,0,0,0,1,1,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.13",0,0,1,0,0,"high",24,"red"
"3137","woodward",375,26,"SLR","M",NA,9,NA,5,12,1,NA,NA,NA,NA,NA,NA,NA,NA,"inf had been removed (cut)",2016,2,"N/A",NA,NA,NA,1,25.7,NA,NA,"Both Inf. Chewed/snapped off; baking a few flowers at break point but not good for panicle length ",53,29,NA,NA,NA,NA,4828.62790856751,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.5",1,0.0833333333333333,1,3,0.287682072451781,"low",24,"red"
"3138","woodward",121,30,"HHC","M",NA,5,NA,5,23,4,NA,NA,NA,NA,NA,NA,NA,NA,"",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,"",36,27,9,1,9,28.2743338823081,3053.62805928928,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.5",1,0.173913043478261,1,18,1.52605630349505,"high",24,"red"
"3139","woodward",368,63,"SLR","F",NA,1,NA,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2016,0,"",NA,NA,NA,0,34.4,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.11",NA,NA,0,-1,NA,"low",21,"blue"
"3140","woodward",60,3,"CWM","F",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2016,0,"",NA,NA,NA,0,31.5,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.1",NA,NA,NA,NA,NA,"low",21,"blue"
"3141","woodward",376,84,"SLR","M",NA,6,NA,14,7,0,NA,NA,NA,NA,NA,NA,NA,NA,"",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,"",17,10,23,13,36,939.336203423348,534.070751110265,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.14",0,0,1,1,0.154150679827258,"low",24,"red"
"3142","woodward",25,78,"QLP","M",NA,26,NA,13,132,6,"4",12.6,11.6,10.5,NA,NA,NA,NA,"",2017,2,NA,NA,NA,NA,NA,NA,NA,NA,"flowers snapped/chewed off",72,61,32,13,45,1306.90254389335,13797.8749345664,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.13",1,0.0454545454545455,1,106,1.62470538456489,"low",24,"red"
"3143","woodward",1,77,"QLP","F",NA,5,NA,13,13,3,"3",11.1,7.9,7.9,NA,NA,NA,NA,"",2016,1,"",NA,NA,NA,NA,28.6,NA,NA,"Inf. Snapped off",19,5,NA,NA,NA,NA,298.45130209103,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.13",1,0.230769230769231,1,8,0.955511445027436,"low",21,"blue"
"3144","woodward",372,83,"SLR","F",NA,4,NA,14,2,0,NA,NA,NA,NA,NA,NA,NA,NA,"",2016,0,"",NA,NA,NA,0,15.6,NA,NA,"",0,0,NA,NA,NA,NA,1,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.14",0,0,1,-2,-0.693147180559945,"low",21,"blue"
"3145","woodward",374,6,"SLR","M",NA,7,NA,1,17,0,NA,NA,NA,NA,NA,NA,NA,NA,"",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,"",23,6,10,1,10,31.4159265358979,433.539786195391,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.1",0,0,1,10,0.887303195000903,"low",24,"red"
"3146","woodward",81,80,"LLELA","M",13,4,0,14,10,1,"4",6.2,NA,NA,1,25,NA,NA,"Missing red tag ",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.14",1,0.1,1,6,0.916290731874155,"high",24,"red"
"3147","woodward",299,25,"SSC","F",NA,0,NA,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2016,NA,"",NA,NA,NA,NA,21.4,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.5",NA,NA,0,0,NA,"low",21,"blue"
"3148","woodward",294,74,"SSC","M",NA,0,NA,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2016,NA,"",NA,NA,NA,NA,20.3,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.13",NA,NA,0,0,NA,"low",24,"red"
"3149","woodward",81,80,"LLELA","M",NA,22,NA,14,68,0,NA,NA,NA,NA,NA,NA,NA,NA,"",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,"",32,22,23,8,31,578.053048260522,2211.68122812721,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.14",0,0,1,46,1.12846525181779,"high",24,"red"
"3150","woodward",166,40,"HHC","M",6,2,1,7,0,NA,"",NA,NA,NA,NA,37.3,NA,NA,"Plant burid by animal presumably ",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.7",NA,NA,0,-2,NA,"high",24,"red"
"3151","woodward",211,22,"QLP","M",NA,0,NA,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.4",NA,NA,0,0,NA,"low",24,"red"
"3152","woodward",295,10,"LAR","M",NA,6,NA,2,5,0,NA,NA,NA,NA,NA,NA,NA,NA,"outermost plant from road and tree",2016,1,"4",6,NA,NA,0,26.4,NA,NA,"Plastic tag gone, replaced",0,0,NA,NA,NA,NA,1,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.2",0,0,1,-1,-0.182321556793955,"low",24,"red"
"3153","woodward",319,28,"SLR","M",NA,3,NA,5,4,0,NA,NA,NA,NA,NA,NA,NA,NA,"",2016,0,"",NA,NA,NA,1,28.6,NA,NA,"",4,0,NA,NA,NA,NA,1,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.5",0,0,1,1,0.287682072451781,"low",24,"red"
"3154","woodward",374,6,"SLR","M",NA,2,NA,1,7,0,NA,NA,NA,NA,NA,NA,NA,NA,"",2016,0,"0",NA,NA,NA,1,27.5,NA,NA,"Both tillers pretty far from tag ",10,0,NA,NA,NA,NA,1,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.1",0,0,1,5,1.25276296849537,"low",24,"red"
"3155","woodward",367,55,"LAR","F",NA,0,NA,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.10",NA,NA,0,0,NA,"low",21,"blue"
"3156","woodward",369,75,"SLR","F",NA,6,NA,13,7,1,"3",9.4,NA,NA,NA,NA,NA,NA,"",2017,1,"3",12.4,NA,NA,NA,NA,NA,NA,"",7,3,0,0,0,1,65.9734457253857,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.13",1,0.142857142857143,1,1,0.154150679827258,"low",21,"blue"
"3157","woodward",358,65,"SSC","F",NA,13,NA,11,35,0,NA,NA,NA,NA,NA,NA,NA,NA,"",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,"",51,31,31,11,42,1071.28309487412,4966.85798532546,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.11",0,0,1,22,0.990398704027877,"low",21,"blue"
"3158","woodward",310,38,"SSC","M",NA,0,NA,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.7",NA,NA,0,0,NA,"low",24,"red"
"3159","woodward",89,11,"CWM","F",NA,0,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2016,NA,"",NA,NA,NA,NA,23.6,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.2",NA,NA,0,0,NA,"low",21,"blue"
"3160","woodward",315,79,"COB","F",NA,12,NA,14,8,0,NA,NA,NA,NA,NA,NA,NA,NA,"",2017,4,"3",10.6,11.1,11.3,NA,NA,NA,NA,"",9,2,20,1,20,62.8318530717959,56.5486677646163,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.14",0,0,1,-4,-0.405465108108164,"low",21,"blue"
"3161","woodward",87,34,"LLELA","F",NA,4,NA,6,7,0,NA,NA,NA,NA,NA,NA,NA,NA,"",2016,1,"4",10.1,NA,NA,0,31.9,NA,NA,"",12,0,NA,NA,NA,NA,1,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.6",0,0,1,3,0.559615787935423,"high",21,"blue"
"3162","woodward",81,60,"LLELA","M",NA,0,NA,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not relocated",2016,NA,"",NA,NA,NA,NA,23.2,15.3,NA,"",NA,NA,NA,NA,NA,NA,NA,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.10",NA,NA,0,0,NA,"high",24,"red"
"3163","woodward",377,76,"LLELA","M",NA,1,NA,13,2,0,"0",NA,NA,NA,NA,NA,NA,NA,"",2016,0,"",NA,NA,NA,0,25.4,NA,NA,"",0,0,NA,NA,NA,NA,1,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.13",0,0,1,1,0.693147180559945,"high",24,"red"
"3164","woodward",315,79,"COB","F",NA,5,NA,14,12,4,"3",10.6,11.1,11.3,NA,NA,NA,NA,"",2016,0,"",NA,NA,NA,0,21.4,NA,NA,"",20,0,NA,NA,NA,NA,1,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.14",1,0.333333333333333,1,7,0.8754687373539,"low",21,"blue"
"3165","woodward",366,31,"LAR","F",NA,5,NA,6,15,0,NA,NA,NA,NA,NA,NA,NA,NA,"",2016,0,"",NA,NA,NA,1,30.8,NA,NA,"",20,8,NA,NA,NA,NA,502.654824574367,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.6",0,0,1,10,1.09861228866811,"low",21,"blue"
"3166","woodward",110,39,"HHC","F",NA,0,NA,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,"did not double check",NA,NA,NA,NA,NA,NA,NA,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.7",NA,NA,0,0,NA,"high",21,"blue"
"3167","woodward",219,58,"QLP","M",NA,0,NA,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2016,NA,"",NA,NA,NA,NA,29,15.8,NA,"",NA,NA,NA,NA,NA,NA,NA,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.10",NA,NA,0,0,NA,"low",24,"red"
"3168","woodward",89,11,"CWM","F",NA,0,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elm litter",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.2",NA,NA,0,0,NA,"low",21,"blue"
"3169","woodward",14,50,"HHC","M",NA,0,NA,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2016,NA,"",NA,NA,NA,NA,32.6,NA,NA,"Missing plastic ",NA,NA,NA,NA,NA,NA,NA,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.9",NA,NA,0,0,NA,"high",24,"red"
"3170","woodward",81,52,"LLELA","M",NA,7,NA,9,25,3,"5",6.5,1.1,6.8,NA,NA,NA,NA,"",2016,NA,"",NA,NA,NA,0,26.1,NA,NA,"",8.5,4,NA,NA,NA,NA,106.814150222053,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.9",1,0.12,1,18,1.27296567581289,"high",24,"red"
"3171","woodward",362,56,"LAR","M",NA,3,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loose flag., cannot find flag, likely dead but cannot find",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.10",NA,NA,NA,NA,NA,"low",24,"red"
"3172","woodward",293,67,"LAR","F",NA,0,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.12",NA,NA,0,0,NA,"low",21,"blue"
"3173","woodward",377,76,"LLELA","M",6,2,4,13,1,0,"",NA,NA,NA,0,25.4,NA,NA,"",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.13",0,0,1,-1,-0.693147180559945,"high",24,"red"
"3174","woodward",292,5,"SSC","F",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2016,0,"",NA,NA,NA,0,26.8,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.1",NA,NA,NA,NA,NA,"low",21,"blue"
"3175","woodward",71,12,"CWM","M",NA,1,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2016,0,"",NA,NA,NA,0,26.1,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.2",NA,NA,0,-1,NA,"low",24,"red"
"3176","woodward",355,66,"SSC","M",NA,0,NA,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.11",NA,NA,0,0,NA,"low",24,"red"
"3177","woodward",309,81,"LAR","F",NA,0,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2016,NA,"",NA,NA,NA,NA,24.6,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.14",NA,NA,0,0,NA,"low",21,"blue"
"3178","woodward",369,75,"SLR","F",NA,3,NA,13,6,1,"3",12.4,NA,NA,NA,NA,NA,NA,"",2016,1,"3",9.4,NA,NA,0,29.3,NA,NA,"",0,0,NA,NA,NA,NA,1,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.13",1,0.166666666666667,1,3,0.693147180559945,"low",21,"blue"
"3179","woodward",17,36,"HHC","M",NA,4,NA,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2016,1,"4",2.2,NA,NA,0,31.9,NA,NA,"Inf. Cut off;  ",NA,NA,NA,NA,NA,NA,NA,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.6",NA,NA,0,-4,NA,"high",24,"red"
"3180","woodward",18,16,"HHC","M",NA,0,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2016,NA,"",NA,NA,NA,NA,25.7,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.3",NA,NA,0,0,NA,"high",24,"red"
"3181","woodward",299,25,"SSC","F",6,2,6,5,0,NA,"",NA,NA,NA,NA,21.4,NA,NA,"",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.5",NA,NA,0,-2,NA,"low",21,"blue"
"3182","woodward",4,7,"QLP","F",NA,0,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2016,NA,"",NA,NA,NA,NA,22.5,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.2",NA,NA,0,0,NA,"low",21,"blue"
"3183","woodward",362,56,"LAR","M",NA,3,NA,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2016,1,"3",9.5,NA,NA,0,18.9,13.5,NA,"",NA,NA,NA,NA,NA,NA,NA,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.10",NA,NA,1,0,0,"low",24,"red"
"3184","woodward",299,37,"SSC","F",NA,0,NA,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.7",NA,NA,0,0,NA,"low",21,"blue"
"3185","woodward",4,7,"QLP","F",NA,0,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elm litter",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.2",NA,NA,0,0,NA,"low",21,"blue"
"3186","woodward",374,20,"SLR","M",NA,NA,NA,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"woodward.4",NA,NA,0,NA,NA,"low",24,"red"
