id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collId,recordId,references
13510691,TEX,,,PreservedSpecimen,,TEX00198903,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,"B. L. Turner, 2005",,,,,,,"W. R. Carr",,18795,2000-04-02,2000,4,2,93,,,,"Common in gravelly clay loam under older junipers, open juniper/live oak woodland.",,,,,,,,flowering=early,,,,,,,"United States",Texas,Burnet,,"In front of Canyon of the Eagles Lodge, upland between Chimney Slough and Willow Slough on E side of Lake Buchanan, ca. 2.6-2.7 airmiles E of Tow Cemetery. Tow Quadrangle. Elev. 1100 ft.",,,,30.878611,-98.436111,,,"30d 52m 43s N; 98d 26m 10s",,"1=present on sheet",,,,,,,,,,,,,"2015-08-10 21:05:53",1292834,366,urn:uuid:e2999077-a363-45e5-a568-926145264068,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=13510691
13510707,TEX,,,PreservedSpecimen,,TEX00198919,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,"B. L. Turner, 2005",,,,,,,"W. C. Holmes",,9935,1999-04-10,1999,4,10,100,,,,"Sandy soil.",,,,,,,,"flowering + fruiting=mid",,,,,,,"United States",Texas,Limestone,,"Horn Hill Cemetery, ca. 6 mi. W of Grosbeck.",,,,31.561333,-96.637361,,,"31d 33m 40.8s N; 96d 38m 14.5s",,"1=present on sheet",,,,,,,,,,,,,"2015-08-10 21:05:53",1292850,366,urn:uuid:9cd2b6ac-1d3a-44b8-976e-374a9e68bda1,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=13510707
13514244,TEX,,,PreservedSpecimen,,TEX00206799,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,"B. L. Turner, 2005",,,,,,,"Jeff Quayle and Shirley Lusk",,527,2004-03-30,2004,3,30,90,,,,"Mostly flat. Bonti-Truce Soils. 1-8% slopes. Associates include Tridens flavus, Torilis arvensis, Monarda fistulosa, Schizachyrium scoparium, Ulmus crassifolia, Ambrosia psilostachya, Fraxinus americana var. texensis and Quercus stellata. Uncommon.",,,,,,,,fruiting=late,,,,,,,"United States",Texas,Parker,,"Mineral Wells. Texas Air National Guard Training Base, Fort Wolters, TA 4. Ca. 0.5 S of gate 6 in drainage. Open Post Oak/Blackjack woodland. Elev. 314 m.",,,,,,,,,,,,,,,,,,,,,,,"2015-08-10 21:16:21",1296101,366,urn:uuid:266fcecd-40b7-484b-b7c3-a001fb59e9a7,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=13514244
13515026,TEX,,,PreservedSpecimen,,TEX00207600,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,"B. L. Turner, 2005",,,,,,,"B. C. Tharp",,1063,1921-00-00,1921,0,0,,,"Spring, 1921",,,,,,,,,,fruiting=late,,,,,,,"United States",Texas,Travis,,Austin.,,,,,,,,,,,,,,,,,,,,,,,"2015-08-10 21:19:09",1296976,366,urn:uuid:2c8dcba7-1bf0-438c-880a-3316dd9f16a4,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=13515026
13546156,TEX,,,PreservedSpecimen,,TEX00320775,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,"B. L. Turner",,,,,,,"B. C. Tharp",,s.n.,1929-04-02,1929,4,2,92,,,,,,,,,,,,"flowering + fruiting=mid",,,,,,,"United States",Texas,BREWSTER,,"15 mi. from Marathon, Alpine Rd.",,,,,,,,,,,,,,,,,,,,,,,"2015-08-10 17:00:05",1235618,366,urn:uuid:57284d65-5c87-41b1-a27c-0dd17f49e126,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=13546156
13546157,TEX,,,PreservedSpecimen,,TEX00320776,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,"B. L. Turner",,,,,,,"Larry C. Higgins",,5128,1972-04-29,1972,4,29,120,,,,"Sandy soil; Mesquite-Yucca community.",,,,,,,,"flowering + fruiting=mid",,,,,,,"United States",Texas,Oldham,,"South of Channing and just north of the Canadian River.",,,,,,,,,,,,,,,,,,,,,,,"2015-08-10 17:00:05",1235619,366,urn:uuid:53f821cf-001d-4816-94be-b088cca6775d,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=13546157
13546158,TEX,,,PreservedSpecimen,,TEX00320778,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,"B. L. Turner",,,,,,,"L. McKee",,6661,1927-05-00,1927,5,0,,,"May, 1927",,,,,,,,,,"flowering + fruiting=mid",,,,,,,"United States",Texas,Wichita,,"Wichita Falls.",,,,,,,,,,,,,,,,,,,,,,,"2015-08-10 17:00:05",1235620,366,urn:uuid:7a4f0624-cdb0-431d-bd82-34908a82ff78,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=13546158
13546159,TEX,,,PreservedSpecimen,,TEX00320779,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,"B. L. Turner",,,,,,,"W. R. Carr with Terry Cook and David Wolfe",,15232,1996-04-30,1996,4,30,121,,,,"Occasional shortgrass grassland dominated by Buchloe dactyloides and Aristida purpurea, red sandy clay loam on level upland.",,,,,,,,"flowering + fruiting=mid",,,,,,,"United States",Texas,Archer,,"On level upland, near SW corner of installation, ca. 4.2 airmiles SE to ESE of jct. St. Rt. 210 and St. Rt. 422 SW of Archer City. Naval Space Surveillance Station Kickapoo Lake. Dundee SE Quadrangle. Elev. 1110 ft.",,,,33.538889,-98.758889,,,"33d 32m 20s N; 98d 45m 32s",,"1=present on sheet",,,,,,,,,,,,,"2015-08-10 17:00:05",1235621,366,urn:uuid:33d37ac9-90b8-43dd-a28d-1d59f3757c92,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=13546159
13546160,TEX,,,PreservedSpecimen,,TEX00320781,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,"B. L. Turner",,,,,,,"Joe C. Johnson",,709,1951-06-08,1951,6,8,159,,,,"Frequent in deep sandy soil, associated with Phalaris caroliniana, Panicum obtusum.",,,,,,,,"flowering + fruiting=mid",,,,,,,"United States",Texas,Taylor,,"Roadside ditch, Buffalo Gap.",,,,,,,,,,,,,,,,,,,,,,,"2015-08-10 17:00:05",1235622,366,urn:uuid:ae6a8bd8-6fe9-4f29-bc5b-4bb27887f120,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=13546160
13546161,TEX,,,PreservedSpecimen,,TEX00320783,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,"B. L. Turner",,,,,,,"W. V. Brown",,s.n.,1949-04-11,1949,4,11,101,,,,,,,,,,,,"flowering + fruiting=mid",,,,,,,"United States",Texas,Concho,,"Roadside park 9 miles east of Eden.",,,,,,,,,,,,,,,,,,,,,,,"2015-08-10 17:00:05",1235623,366,urn:uuid:5e4e7984-07de-49ba-93a4-3b6ef09dc5ef,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=13546161
13546162,TEX,,,PreservedSpecimen,,TEX00320784,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,"B. L. Turner",,,,,,,"W. R. Carr",,9600,1989-04-26,1989,4,26,116,,,,"Common in sandy loam in open sugarberry-pecan woodland on river terrace.",,,,,,,,"flowering + fruiting=mid",,,,,,,"United States",Texas,"San Saba",,"On river terrace, SW bank of Colorado River 100-4000 ft. SE of mouth of Gorman Creek at Gorman Falls, Colorado Bend State Park. Gorman Falls Quadrangle.",,,,31.053889,-98.476944,,,"31d 3m 14s N; 98d 28m 37s",,"1=present on sheet",,,,,,,,,,,,,"2015-08-10 17:00:05",1235624,366,urn:uuid:bc3465df-63cd-43b6-ab70-f937d5f81594,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=13546162
13546163,TEX,,,PreservedSpecimen,,TEX00320785,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,"B. L. Turner",,,,,,,"D. Kothmann",,s.n.,1949-06-15,1949,6,15,166,,,,,,,,,,,,"flowering + fruiting=mid",,,,,,,"United States",Texas,Mason,,"1.5 miles west of Mason.",,,,,,,,,,,,,,,,,,,,,,,"2015-08-10 17:00:05",1235625,366,urn:uuid:075260a5-739f-4c4b-9404-1c2ade700030,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=13546163
13546164,TEX,,,PreservedSpecimen,,TEX00320786,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,"B. L. Turner",,,,,,,"Barton H. Warnock & Reginald Rose-Innes",,791,1941-04-14,1941,4,14,104,,,,"In dark, fairly heavy soil in bottomland.",,,,,,,,"flowering + fruiting=mid",,,,,,,"United States",Texas,Llano,,"In bottomland, 10 mi. S of Llano.",,,,,,,,,,,,,,,,,,,,,,,"2015-08-10 17:00:05",1235626,366,urn:uuid:c9ae44b4-e90e-4d38-a85c-fdd6675b4681,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=13546164
13546165,TEX,,,PreservedSpecimen,,TEX00320789,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,"B. L. Turner",,,,,,,"E. E. Russell",,14,1923-04-23,1923,4,23,113,,,,,,,,,,,,"flowering + fruiting=mid",,,,,,,"United States",Texas,Cooke,,"Valley View, Texas.",,,,,,,,,,,,,,,,,,,,,,,"2015-08-10 17:00:05",1235627,366,urn:uuid:1ab88838-6878-4dcb-b2fc-7b33cbcffb0c,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=13546165
13546166,TEX,,,PreservedSpecimen,,TEX00320790,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,"B. L. Turner",,,,,,,"A. S. Hitchcock",,192,1910-04-10,1910,4,10,100,,,,Rare.,,,,,,,,"flowering + fruiting=mid",,,,,,,"United States",Texas,Tarrant,,"Fort Worth.",,,,,,,,,,,,,,,,,,,,,,,"2015-08-10 17:00:05",1235628,366,urn:uuid:4efb0c0b-34ac-4588-9d85-96d06c6c8430,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=13546166
13546167,TEX,,,PreservedSpecimen,,TEX00320791,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,"B. L. Turner",,,,,,,"Pauline Hoisington",,4,1946-04-06,1946,4,6,96,,,,"Roadside, sandy soil.",,,,,,,,"flowering + fruiting=mid",,,,,,,"United States",Texas,Erath,,"Roadside, 6 mi. west of Lingleville Highway. Stephenville, Erath County.",,,,,,,,,,,,,,,,,,,,,,,"2015-08-10 17:00:05",1235629,366,urn:uuid:e610fc01-769f-49d1-ba9c-c376367bb617,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=13546167
13546168,TEX,,,PreservedSpecimen,,TEX00320792,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,"B. L. Turner",,,,,,,"W. R. Carr",,10466,1990-04-24,1990,4,24,114,,,,"Dioecious; locally common in well drained, calcareous, fine sandy loam alluvial soil under pecan, cedar elm, etc., on high wooded stream terrace.",,,,,,,,"flowering + fruiting=mid",,,,,,,"United States",Texas,Somervell,,"On high wooded stream terrace, SE bank of Paluxy River ca. 500 ft. upstream from (SW of) mouth of Opossum Branch. Dinosaur Valley State Park. Glen Rose West Quadrangle.",,,,32.248056,-97.818611,,,"32d 14m 53s N; 97d 49m 7s",,"1=present on sheet",,,,,,,,,,,,,"2015-08-10 17:00:05",1235630,366,urn:uuid:1ec976ca-b1bc-4629-b1be-4e0244c0c29e,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=13546168
13546169,TEX,,,PreservedSpecimen,,TEX00320793,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,"B. L. Turner",,,,,,,"W. C. Holmes",,5651,1992-04-14,1992,4,14,105,,,,"Disturbed area.",,,,,,,,"flowering + fruiting=mid",,,,,,,"United States",Texas,MCLENNAN,,"Camp Val Verde, ca. 10 mi. W of Waco on Middle Bosque River; disturbed area.",,,,,,,,,,,,,,,,,,,,,,,"2015-08-10 17:00:05",1235631,366,urn:uuid:1d801750-d0db-489e-80dc-b72ec9781ffc,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=13546169
13546170,TEX,,,PreservedSpecimen,,TEX00320794,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,"B. L. Turner",,,,,,,"M. S. Young",,s.n.,1913-00-00,1913,0,0,,,"Spring 1913",,,,,,,,,,"flowering + fruiting=mid",,,,,,,"United States",Texas,TRAVIS,,"Shoal Creek.",,,,,,,,,,,,,,,,,,,,,,,"2015-08-10 17:00:05",1235632,366,urn:uuid:5e8e905e-0d40-4a3d-a57d-ace5298f0bc9,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=13546170
13546171,TEX,,,PreservedSpecimen,,TEX00320795,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,"B. L. Turner",,,,,,,"W. R. Carr",,6238,1985-03-31,1985,3,31,90,,,,"Rare in moist clayey soil on wooded stream terrace.",,,,,,,,"flowering + fruiting=mid",,,,,,,"United States",Texas,TRAVIS,,"On wooded stream terrace, W bank of Shoal Creek ca. 200 to 300 ft. S of 45th St. bridge, Austin. Austin East Quadrangle.",,,,,,,,,,,,,,,,,,,,,,,"2015-08-10 17:00:05",1235633,366,urn:uuid:d5cbaf6f-3873-47c8-bc43-c4f5c0de8e05,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=13546171
13546172,TEX,,,PreservedSpecimen,,TEX00320796,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,"B. L. Turner",,,,,,,"C. C. Albers",,44,1944-04-02,1944,4,2,93,,,,,,,,,,,,"flowering + fruiting=mid",,,,,,,"United States",Texas,TRAVIS,,"East 46th street, Austin.",,,,,,,,,,,,,,,,,,,,,,,"2015-08-10 17:00:05",1235634,366,urn:uuid:ebb3a4de-b841-4d79-8ffd-9a349e045b0b,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=13546172
13546173,TEX,,,PreservedSpecimen,,TEX00320797,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,"B. L. Turner",,,,,,,"B. C. Tharp",,s.n.,1938-04-25,1938,4,25,115,,,,,,,,,,,,"flowering + fruiting=mid",,,,,,,"United States",Texas,TRAVIS,,"Austin, Texas.",,,,,,,,,,,,,,,,,,,,,,,"2015-08-10 17:00:05",1235635,366,urn:uuid:2d5fdb66-b5f3-442a-9230-127aa3393bab,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=13546173
13546174,TEX,,,PreservedSpecimen,,TEX00320798,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,"B. L. Turner",,,,,,,"C. C. Albers",,44114,1944-03-00,1944,3,0,,,"Mar? 1944",,"Wet places.",,,,,,,,"flowering + fruiting=mid",,,,,,,"United States",Texas,TRAVIS,,Austin.,,,,,,,,,,,,,,,,,,,,,,,"2015-08-10 17:00:05",1235636,366,urn:uuid:ed7b91c8-9d77-49df-abb9-e45aef61c058,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=13546174
13546175,TEX,,,PreservedSpecimen,,TEX00320799,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,"B. L. Turner",,,,,,,"M. S. Young",,s.n.,1914-03-29,1914,3,29,88,,,,,,,,,,,,"flowering + fruiting=mid",,,,,,,"United States",Texas,TRAVIS,,"Shoal Creek.",,,,,,,,,,,,,,,,,,,,,,,"2015-08-10 17:00:05",1235637,366,urn:uuid:81f677b1-9d45-40ab-b654-b4b81c70a480,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=13546175
13546176,TEX,,,PreservedSpecimen,,TEX00320800,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,"B. L. Turner",,,,,,,"Walter V. Brown",,s.n.,1950-03-09,1950,3,9,68,,,,,,,,,,,,"flowering + fruiting=mid",,,,,,,"United States",Texas,TRAVIS,,"South of Camp Mabry about 1/2 mile along scenic drive.",,,,,,,,,,,,,,,,,,,,,,,"2015-08-10 17:00:05",1235638,366,urn:uuid:794cd5af-166a-4d9b-b535-85ead103f964,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=13546176
13546177,TEX,,,PreservedSpecimen,,TEX00320801,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,"B. L. Turner",,,,,,,"M. S. Young",,s.n.,1914-04-15,1914,4,15,105,,,,,,,,,,,,"flowering + fruiting=mid",,,,,,,"United States",Texas,TRAVIS,,"Shoal Creek.",,,,,,,,,,,,,,,,,,,,,,,"2015-08-10 17:00:05",1235639,366,urn:uuid:aa06d737-bd9f-4c87-aa32-39c1b6a69204,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=13546177
13546178,TEX,,,PreservedSpecimen,,TEX00320802,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,"B. L. Turner",,,,,,,"B. C. Tharp",,"857 ERB",1927-04-10,1927,4,10,100,,,,,,,,,,,,"flowering + fruiting=mid",,,,,,,"United States",Texas,TRAVIS,,Austin.,,,,,,,,,,,,,,,,,,,,,,,"2015-08-10 17:00:05",1235640,366,urn:uuid:b674a29b-1f7e-4d8e-ae17-8c7dddc572ec,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=13546178
13546179,TEX,,,PreservedSpecimen,,TEX00320804,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,"B. L. Turner",,,,,,,"W. A. Silveus",,117-A,1931-05-08,1931,5,8,128,,,,"Staminate plant.",,,,,,,,"flowering + fruiting=mid",,,,,,,"United States",Texas,TRAVIS,,"Austin, Texas.",,,,,,,,,,,,,,,,,,,,,,,"2015-08-10 17:00:05",1235641,366,urn:uuid:95b45df8-686c-4a88-8d42-f802d02e3820,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=13546179
13546180,TEX,,,PreservedSpecimen,,TEX00320805,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,"B. L. Turner",,,,,,,"W. V. Brown",,s.n.,,,,,,,"[no date]",,Female.,,,,,,,,"flowering + fruiting=mid",,,,,,,"United States",Texas,TRAVIS,,"35 miles west of Austin, Dobie Ranch.",,,,,,,,,,,,,,,,,,,,,,,"2015-08-10 17:00:05",1235642,366,urn:uuid:e345f3a5-62f1-44bd-89a5-7ad3fbf8449e,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=13546180
13546181,TEX,,,PreservedSpecimen,,TEX00320806,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,"B. L. Turner",,,,,,,"W. A. Silveus",,113,1931-04-17,1931,4,17,107,,,,"Pistillate plant.",,,,,,,,"flowering + fruiting=mid",,,,,,,"United States",Texas,Gonzales,,"Open woods, near Gonzales.",,,,,,,,,,,,,,,,,,,,,,,"2015-08-10 17:00:05",1235643,366,urn:uuid:d97e028c-6a7b-460e-9874-3996bafb0620,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=13546181
13546182,TEX,,,PreservedSpecimen,,TEX00320811,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,"B. L. Turner",,,,,,,"Mary Hynes",,s.n.,1925-04-16,1925,4,16,106,,,,,,,,,,,,"flowering + fruiting=mid",,,,,,,"United States",Texas,Dallas,,"Univ. Park, Dallas, Texas.",,,,,,,,,,,,,,,,,,,,,,,"2015-08-10 17:00:05",1235644,366,urn:uuid:35ef015f-ebcd-4fdf-91b0-2a47423cf595,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=13546182
13546183,TEX,,,PreservedSpecimen,,TEX00320815,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,"B. L. Turner",,,,,,,"F. W. Gould & R. P. Celerier",,5450,1950-04-13,1950,4,13,103,,,,"On roadside, in partial shade of oaks.",,,,,,,,"flowering + fruiting=mid",,,,,,,"United States",Texas,Burleson,,"On roadside; 7 miles southeast of Caldwell on Brenham Road. Elev. 350 ft.",,,,,,,,,,,,,,,,,,,,,,,"2015-08-10 17:00:05",1235645,366,urn:uuid:e6fc9b1a-dd7a-4a8b-85f2-24adc5c76024,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=13546183
13546184,TEX,,,PreservedSpecimen,,TEX00320816,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,"B. L. Turner",,,,,,,"C. W. Morden",,236,1987-04-02,1987,4,2,92,,,,Common.,,,,,,,,"flowering + fruiting=mid",,,,,,,"United States",Texas,Burleson,,"On Old River Ranch approximately 1.5 mi. E of Clay on border of road and woods.",,,,,,,,,,,,,,,,,,,,,,,"2015-08-10 17:00:05",1235646,366,urn:uuid:ac59b87f-ee5f-4da1-8242-a90bc804441b,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=13546184
13546185,TEX,,,PreservedSpecimen,,TEX00320817,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,"B. L. Turner",,,,,,,"S. L. Hatch",,4113,1980-04-14,1980,4,14,105,,,,,,,,,,,,"flowering + fruiting=mid",,,,,,,"United States",Texas,Brazos,,"Junction of Park Place and Dexter in College Station.",,,,,,,,,,,,,,,,,,,,,,,"2015-08-10 17:00:05",1235647,366,urn:uuid:a9eded72-26f5-4100-a7ee-58790f817ae5,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=13546185
13546186,TEX,,,PreservedSpecimen,,TEX00320818,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,"B. L. Turner",,,,,,,"F. W. Gould & M. Hycka",,7988,1958-03-26,1958,3,26,85,,,,,,,,,,,,"flowering + fruiting=mid",,,,,,,"United States",Texas,Brazos,,"About 3 miles southwest of College Station.",,,,,,,,,,,,,,,,,,,,,,,"2015-08-10 17:00:05",1235648,366,urn:uuid:3e4da274-25cd-4525-b663-b02d7f29a2e2,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=13546186
13578614,TEX,,,PreservedSpecimen,,TEX00366211,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,"B. L. Turner",,,,,,,"W. R. Carr (with Terry Cook and David Wolfe)",,15215,1996-04-30,1996,4,30,121,,,,"Frequent in areas of deeper red sandy clay loam in mown shortgrass grassland dominated by Buchloe dactyloides and Aristida purpurea, on level treeless upland between two parallel antenna arrays. Other associates include Allium drummondii, Bouteloua rigidiseta, Castilleja purpurea var. citrina, Erigeron strigosus, Hordeum pusillum, Hymenoxys linearifolia, Krameria lanceolata, Machaeranthera australis, Oenothera speciosa, Pyrrhopappus sp., Schedonnardus paniculatus, Scutellaria drummondii, Sisyrinchium scabrum, Sphaealcea coccinea, Stipa leucotricha, Teucrium laciniantum, Thelesperma filifolium, Tradescantia occidentalis.",,,,,,,,"flowering + fruiting=mid",,,,,,,"United States",Texas,Archer,,"50-300 ft. S of installation HQ, ca. 4.0 airmiles SE to ESE of jct. St. Rt. 210 and St. Rt. 422 SW of Archer City. Naval Space Surveillance Station Kickapoo Lake. Dundee SE Quadrangle. Elev. 1100 ft.",,,,33.545833,-98.763333,,,"33d 32m 45s N; 98d 45m 48s",,"1=present on sheet",,,,,,,,,,,,,"2015-08-10 19:23:58",1268781,366,urn:uuid:70e344e7-ea69-4f24-b12b-5764129866d7,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=13578614
13578615,TEX,,,PreservedSpecimen,,TEX00366212,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,"B. L. Turner",,,,,,,"Eula Whitehouse",,9565,1945-03-24,1945,3,24,83,,,,"Edge of mesquite forest.",,,,,,,,"flowering + fruiting=mid",,,,,,,"United States",Texas,Archer,,"9.2 miles south of Mankins, 0.5 mile west of Highway 25.",,,,,,,,,,,,,,,,,,,,,,,"2015-08-10 19:23:58",1268782,366,urn:uuid:4fd3ac6e-a891-483c-bf2b-6dbdadc63333,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=13578615
13578616,TEX,,,PreservedSpecimen,,TEX00366213,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,"B. L. Turner",,,,,,,"Dr. W. L. Tolstead",,7077,1943-04-30,1943,4,30,120,,,,,,,,,,,,"flowering + fruiting=mid",,,,,,,"United States",Texas,Taylor,,"Camp Barkeley.",,,,,,,,,,,,,,,,,,,,,,,"2015-08-10 19:23:58",1268783,366,urn:uuid:f885d297-3ee9-466f-bfd4-77489db58cba,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=13578616
13578617,TEX,,,PreservedSpecimen,,TEX00366214,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,"B. L. Turner",,,,,,,"Dr. W. L. Tolstead",,7062,1943-04-28,1943,4,28,118,,,,"On banks of ravine, deep soil.",,,,,,,,"flowering + fruiting=mid",,,,,,,"United States",Texas,Taylor,,"At Camp Barkeley.",,,,,,,,,,,,,,,,,,,,,,,"2015-08-10 19:23:58",1268784,366,urn:uuid:da480017-2e80-4889-adb1-8bb1172505a7,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=13578617
